year,month,month_name,season,group,district,population,num_businesses,daily_hours,weekly_hours,monthly_hours,household_loss_npr,business_loss_npr,total_household_loss_npr,total_business_loss_npr,year_month
2020,9,September,Autumn,Group 5,Birgunj,190000,9500,2.04,14.3,61.2,2815.0,15912.0,133712500.0,151164000.0,2020-09
2020,9,September,Autumn,Group 5,Butwal,135000,7000,1.76,12.3,52.8,2112.0,11088.0,71280000.0,77616000.0,2020-09
2020,9,September,Autumn,Group 5,Dharan,130000,6500,1.0,7.0,30.0,1320.0,7200.0,42900000.0,46800000.0,2020-09
2020,9,September,Autumn,Group 5,Hetauda,95000,5000,1.39,9.7,41.7,1585.0,8340.0,37643750.0,41700000.0,2020-09
2020,9,September,Autumn,Group 6,Kathmandu,1500000,45000,2.92,20.4,87.6,4818.0,33288.0,1806750000.0,1497960000.0,2020-09
2020,9,September,Autumn,Group 6,Lalitpur,300000,12000,2.07,14.5,62.1,3105.0,17388.0,232875000.0,208656000.0,2020-09
2020,9,September,Autumn,Group 6,Bhaktapur,85000,8000,2.76,19.3,82.8,3726.0,18216.0,79177500.0,145728000.0,2020-09
2020,9,September,Autumn,Group 6,Pokhara,450000,15000,2.43,17.0,72.9,3645.0,21870.0,410062500.0,328050000.0,2020-09
2020,9,September,Autumn,Group 6,Chitwan,580000,18000,2.0,14.0,60.0,2520.0,15000.0,365400000.0,270000000.0,2020-09
2020,9,September,Autumn,Group 6,Biratnagar,240000,11000,2.06,14.4,61.8,2966.0,16686.0,177960000.0,183546000.0,2020-09
2020,9,September,Autumn,Group 6,Birgunj,190000,9500,1.95,13.7,58.5,2691.0,15210.0,127822500.0,144495000.0,2020-09
2020,9,September,Autumn,Group 6,Butwal,135000,7000,1.3,9.1,39.0,1560.0,8190.0,52650000.0,57330000.0,2020-09
2020,9,September,Autumn,Group 6,Dharan,130000,6500,1.96,13.7,58.8,2587.0,14112.0,84077500.0,91728000.0,2020-09
2020,9,September,Autumn,Group 6,Hetauda,95000,5000,2.47,17.3,74.1,2816.0,14820.0,66880000.0,74100000.0,2020-09
2020,9,September,Autumn,Group 7,Kathmandu,1500000,45000,1.8,12.6,54.0,2970.0,20520.0,1113750000.0,923400000.0,2020-09
2020,9,September,Autumn,Group 7,Lalitpur,300000,12000,2.24,15.7,67.2,3360.0,18816.0,252000000.0,225792000.0,2020-09
2020,9,September,Autumn,Group 7,Bhaktapur,85000,8000,2.45,17.2,73.5,3308.0,16170.0,70295000.0,129360000.0,2020-09
2020,9,September,Autumn,Group 7,Pokhara,450000,15000,1.81,12.7,54.3,2715.0,16290.0,305437500.0,244350000.0,2020-09
2020,9,September,Autumn,Group 7,Chitwan,580000,18000,2.02,14.1,60.6,2545.0,15150.0,369025000.0,272700000.0,2020-09
2020,9,September,Autumn,Group 7,Biratnagar,240000,11000,1.83,12.8,54.9,2635.0,14823.0,158100000.0,163053000.0,2020-09
2020,9,September,Autumn,Group 7,Birgunj,190000,9500,1.94,13.6,58.2,2677.0,15132.0,127157500.0,143754000.0,2020-09
2020,9,September,Autumn,Group 7,Butwal,135000,7000,1.78,12.5,53.4,2136.0,11214.0,72090000.0,78498000.0,2020-09
2020,9,September,Autumn,Group 7,Dharan,130000,6500,1.9,13.3,57.0,2508.0,13680.0,81510000.0,88920000.0,2020-09
2020,9,September,Autumn,Group 7,Hetauda,95000,5000,2.85,19.9,85.5,3249.0,17100.0,77163750.0,85500000.0,2020-09
2020,10,October,Autumn,Group 1,Kathmandu,1500000,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10
2020,10,October,Autumn,Group 1,Lalitpur,300000,12000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10
2020,10,October,Autumn,Group 1,Bhaktapur,85000,8000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10
2020,10,October,Autumn,Group 1,Pokhara,450000,15000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10
2020,10,October,Autumn,Group 1,Chitwan,580000,18000,0.03,0.2,0.9,38.0,225.0,5510000.0,4050000.0,2020-10
2020,10,October,Autumn,Group 1,Biratnagar,240000,11000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10
2020,10,October,Autumn,Group 1,Birgunj,190000,9500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10
2020,10,October,Autumn,Group 1,Butwal,135000,7000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10
2020,10,October,Autumn,Group 1,Dharan,130000,6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10
2020,10,October,Autumn,Group 1,Hetauda,95000,5000,0.36,2.5,10.8,410.0,2160.0,9737500.0,10800000.0,2020-10
2020,10,October,Autumn,Group 2,Kathmandu,1500000,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10
2020,10,October,Autumn,Group 2,Lalitpur,300000,12000,0.24,1.7,7.2,360.0,2016.0,27000000.0,24192000.0,2020-10
2020,10,October,Autumn,Group 2,Bhaktapur,85000,8000,0.43,3.0,12.9,580.0,2838.0,12325000.0,22704000.0,2020-10
2020,10,October,Autumn,Group 2,Pokhara,450000,15000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10
2020,10,October,Autumn,Group 2,Chitwan,580000,18000,0.52,3.6,15.6,655.0,3900.0,94975000.0,70200000.0,2020-10
2020,10,October,Autumn,Group 2,Biratnagar,240000,11000,0.44,3.1,13.2,634.0,3564.0,38040000.0,39204000.0,2020-10
2020,10,October,Autumn,Group 2,Birgunj,190000,9500,0.86,6.0,25.8,1187.0,6708.0,56382500.0,63726000.0,2020-10
2020,10,October,Autumn,Group 2,Butwal,135000,7000,0.01,0.1,0.3,12.0,63.0,405000.0,441000.0,2020-10
2020,10,October,Autumn,Group 2,Dharan,130000,6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10
2020,10,October,Autumn,Group 2,Hetauda,95000,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10
2020,10,October,Autumn,Group 3,Kathmandu,1500000,45000,0.63,4.4,18.9,1040.0,7182.0,390000000.0,323190000.0,2020-10
2020,10,October,Autumn,Group 3,Lalitpur,300000,12000,0.6,4.2,18.0,900.0,5040.0,67500000.0,60480000.0,2020-10
2020,10,October,Autumn,Group 3,Bhaktapur,85000,8000,0.45,3.1,13.5,608.0,2970.0,12920000.0,23760000.0,2020-10
2020,10,October,Autumn,Group 3,Pokhara,450000,15000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10
2020,10,October,Autumn,Group 3,Chitwan,580000,18000,0.89,6.2,26.7,1121.0,6675.0,162545000.0,120150000.0,2020-10
2020,10,October,Autumn,Group 3,Biratnagar,240000,11000,1.52,10.6,45.6,2189.0,12312.0,131340000.0,135432000.0,2020-10
2020,10,October,Autumn,Group 3,Birgunj,190000,9500,0.95,6.6,28.5,1311.0,7410.0,62272500.0,70395000.0,2020-10
2020,10,October,Autumn,Group 3,Butwal,135000,7000,1.04,7.3,31.2,1248.0,6552.0,42120000.0,45864000.0,2020-10
2020,10,October,Autumn,Group 3,Dharan,130000,6500,0.98,6.9,29.4,1294.0,7056.0,42055000.0,45864000.0,2020-10
2020,10,October,Autumn,Group 3,Hetauda,95000,5000,0.94,6.6,28.2,1072.0,5640.0,25460000.0,28200000.0,2020-10
2020,10,October,Autumn,Group 4,Kathmandu,1500000,45000,1.32,9.2,39.6,2178.0,15048.0,816750000.0,677160000.0,2020-10
2020,10,October,Autumn,Group 4,Lalitpur,300000,12000,1.13,7.9,33.9,1695.0,9492.0,127125000.0,113904000.0,2020-10
2020,10,October,Autumn,Group 4,Bhaktapur,85000,8000,0.88,6.2,26.4,1188.0,5808.0,25245000.0,46464000.0,2020-10
2020,10,October,Autumn,Group 4,Pokhara,450000,15000,0.75,5.2,22.5,1125.0,6750.0,126562500.0,101250000.0,2020-10
2020,10,October,Autumn,Group 4,Chitwan,580000,18000,1.0,7.0,30.0,1260.0,7500.0,182700000.0,135000000.0,2020-10
2020,10,October,Autumn,Group 4,Biratnagar,240000,11000,1.26,8.8,37.8,1814.0,10206.0,108840000.0,112266000.0,2020-10
2020,10,October,Autumn,Group 4,Birgunj,190000,9500,1.04,7.3,31.2,1435.0,8112.0,68162500.0,77064000.0,2020-10
2020,10,October,Autumn,Group 4,Butwal,135000,7000,1.33,9.3,39.9,1596.0,8379.0,53865000.0,58653000.0,2020-10
2020,10,October,Autumn,Group 4,Dharan,130000,6500,1.33,9.3,39.9,1756.0,9576.0,57070000.0,62244000.0,2020-10
2020,10,October,Autumn,Group 4,Hetauda,95000,5000,1.51,10.6,45.3,1721.0,9060.0,40873750.0,45300000.0,2020-10
2020,10,October,Autumn,Group 5,Kathmandu,1500000,45000,1.86,13.0,55.8,3069.0,21204.0,1150875000.0,954180000.0,2020-10
2020,10,October,Autumn,Group 5,Lalitpur,300000,12000,1.41,9.9,42.3,2115.0,11844.0,158625000.0,142128000.0,2020-10
2020,10,October,Autumn,Group 5,Bhaktapur,85000,8000,0.88,6.2,26.4,1188.0,5808.0,25245000.0,46464000.0,2020-10
2020,10,October,Autumn,Group 5,Pokhara,450000,15000,1.33,9.3,39.9,1995.0,11970.0,224437500.0,179550000.0,2020-10
2020,10,October,Autumn,Group 5,Chitwan,580000,18000,1.52,10.6,45.6,1915.0,11400.0,277675000.0,205200000.0,2020-10
2020,10,October,Autumn,Group 5,Biratnagar,240000,11000,0.8,5.6,24.0,1152.0,6480.0,69120000.0,71280000.0,2020-10
2020,10,October,Autumn,Group 5,Birgunj,190000,9500,2.12,14.8,63.6,2926.0,16536.0,138985000.0,157092000.0,2020-10
2020,10,October,Autumn,Group 5,Butwal,135000,7000,1.66,11.6,49.8,1992.0,10458.0,67230000.0,73206000.0,2020-10
2020,10,October,Autumn,Group 5,Dharan,130000,6500,1.71,12.0,51.3,2257.0,12312.0,73352500.0,80028000.0,2020-10
2020,10,October,Autumn,Group 5,Hetauda,95000,5000,2.13,14.9,63.9,2428.0,12780.0,57665000.0,63900000.0,2020-10
2020,10,October,Autumn,Group 6,Kathmandu,1500000,45000,1.49,10.4,44.7,2458.0,16986.0,921750000.0,764370000.0,2020-10
2020,10,October,Autumn,Group 6,Lalitpur,300000,12000,2.01,14.1,60.3,3015.0,16884.0,226125000.0,202608000.0,2020-10
2020,10,October,Autumn,Group 6,Bhaktapur,85000,8000,1.76,12.3,52.8,2376.0,11616.0,50490000.0,92928000.0,2020-10
2020,10,October,Autumn,Group 6,Pokhara,450000,15000,1.8,12.6,54.0,2700.0,16200.0,303750000.0,243000000.0,2020-10
2020,10,October,Autumn,Group 6,Chitwan,580000,18000,1.6,11.2,48.0,2016.0,12000.0,292320000.0,216000000.0,2020-10
2020,10,October,Autumn,Group 6,Biratnagar,240000,11000,2.6,18.2,78.0,3744.0,21060.0,224640000.0,231660000.0,2020-10
2020,10,October,Autumn,Group 6,Birgunj,190000,9500,1.82,12.7,54.6,2512.0,14196.0,119320000.0,134862000.0,2020-10
2020,10,October,Autumn,Group 6,Butwal,135000,7000,2.28,16.0,68.4,2736.0,14364.0,92340000.0,100548000.0,2020-10
2020,10,October,Autumn,Group 6,Dharan,130000,6500,1.21,8.5,36.3,1597.0,8712.0,51902500.0,56628000.0,2020-10
2020,10,October,Autumn,Group 6,Hetauda,95000,5000,2.45,17.2,73.5,2793.0,14700.0,66333750.0,73500000.0,2020-10
2020,10,October,Autumn,Group 7,Kathmandu,1500000,45000,2.46,17.2,73.8,4059.0,28044.0,1522125000.0,1261980000.0,2020-10
2020,10,October,Autumn,Group 7,Lalitpur,300000,12000,2.11,14.8,63.3,3165.0,17724.0,237375000.0,212688000.0,2020-10
2020,10,October,Autumn,Group 7,Bhaktapur,85000,8000,2.02,14.1,60.6,2727.0,13332.0,57948750.0,106656000.0,2020-10
2020,10,October,Autumn,Group 7,Pokhara,450000,15000,2.33,16.3,69.9,3495.0,20970.0,393187500.0,314550000.0,2020-10
2020,10,October,Autumn,Group 7,Chitwan,580000,18000,3.12,21.8,93.6,3931.0,23400.0,569995000.0,421200000.0,2020-10
2020,10,October,Autumn,Group 7,Biratnagar,240000,11000,1.53,10.7,45.9,2203.0,12393.0,132180000.0,136323000.0,2020-10
2020,10,October,Autumn,Group 7,Birgunj,190000,9500,2.58,18.1,77.4,3560.0,20124.0,169100000.0,191178000.0,2020-10
2020,10,October,Autumn,Group 7,Butwal,135000,7000,1.94,13.6,58.2,2328.0,12222.0,78570000.0,85554000.0,2020-10
2020,10,October,Autumn,Group 7,Dharan,130000,6500,2.25,15.8,67.5,2970.0,16200.0,96525000.0,105300000.0,2020-10
2020,10,October,Autumn,Group 7,Hetauda,95000,5000,2.18,15.3,65.4,2485.0,13080.0,59018750.0,65400000.0,2020-10
2020,11,November,Winter,Group 1,Kathmandu,1500000,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-11
2020,11,November,Winter,Group 1,Lalitpur,300000,12000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-11
2020,11,November,Winter,Group 1,Bhaktapur,85000,8000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-11
2020,11,November,Winter,Group 1,Pokhara,450000,15000,0.35,2.4,10.5,525.0,3150.0,59062500.0,47250000.0,2020-11
2020,11,November,Winter,Group 1,Chitwan,580000,18000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-11
2020,11,November,Winter,Group 1,Biratnagar,240000,11000,0.26,1.8,7.8,374.0,2106.0,22440000.0,23166000.0,2020-11
2020,11,November,Winter,Group 1,Birgunj,190000,9500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-11
2020,11,November,Winter,Group 1,Butwal,135000,7000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-11
2020,11,November,Winter,Group 1,Dharan,130000,6500,0.16,1.1,4.8,211.0,1152.0,6857500.0,7488000.0,2020-11
2020,11,November,Winter,Group 1,Hetauda,95000,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-11
2020,11,November,Winter,Group 2,Kathmandu,1500000,45000,0.33,2.3,9.9,544.0,3762.0,204000000.0,169290000.0,2020-11
2020,11,November,Winter,Group 2,Lalitpur,300000,12000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-11
2020,11,November,Winter,Group 2,Bhaktapur,85000,8000,0.61,4.3,18.3,824.0,4026.0,17510000.0,32208000.0,2020-11
2020,11,November,Winter,Group 2,Pokhara,450000,15000,0.16,1.1,4.8,240.0,1440.0,27000000.0,21600000.0,2020-11
2020,11,November,Winter,Group 2,Chitwan,580000,18000,0.41,2.9,12.3,517.0,3075.0,74965000.0,55350000.0,2020-11
2020,11,November,Winter,Group 2,Biratnagar,240000,11000,0.76,5.3,22.8,1094.0,6156.0,65640000.0,67716000.0,2020-11
2020,11,November,Winter,Group 2,Birgunj,190000,9500,0.39,2.7,11.7,538.0,3042.0,25555000.0,28899000.0,2020-11
2020,11,November,Winter,Group 2,Butwal,135000,7000,0.73,5.1,21.9,876.0,4599.0,29565000.0,32193000.0,2020-11
2020,11,November,Winter,Group 2,Dharan,130000,6500,0.07,0.5,2.1,92.0,504.0,2990000.0,3276000.0,2020-11
2020,11,November,Winter,Group 2,Hetauda,95000,5000,0.97,6.8,29.1,1106.0,5820.0,26267500.0,29100000.0,2020-11
2020,11,November,Winter,Group 3,Kathmandu,1500000,45000,1.62,11.3,48.6,2673.0,18468.0,1002375000.0,831060000.0,2020-11
2020,11,November,Winter,Group 3,Lalitpur,300000,12000,2.09,14.6,62.7,3135.0,17556.0,235125000.0,210672000.0,2020-11
2020,11,November,Winter,Group 3,Bhaktapur,85000,8000,1.06,7.4,31.8,1431.0,6996.0,30408750.0,55968000.0,2020-11
2020,11,November,Winter,Group 3,Pokhara,450000,15000,1.45,10.2,43.5,2175.0,13050.0,244687500.0,195750000.0,2020-11
2020,11,November,Winter,Group 3,Chitwan,580000,18000,0.48,3.4,14.4,605.0,3600.0,87725000.0,64800000.0,2020-11
2020,11,November,Winter,Group 3,Biratnagar,240000,11000,1.84,12.9,55.2,2650.0,14904.0,159000000.0,163944000.0,2020-11
2020,11,November,Winter,Group 3,Birgunj,190000,9500,1.61,11.3,48.3,2222.0,12558.0,105545000.0,119301000.0,2020-11
2020,11,November,Winter,Group 3,Butwal,135000,7000,1.16,8.1,34.8,1392.0,7308.0,46980000.0,51156000.0,2020-11
2020,11,November,Winter,Group 3,Dharan,130000,6500,1.77,12.4,53.1,2336.0,12744.0,75920000.0,82836000.0,2020-11
2020,11,November,Winter,Group 3,Hetauda,95000,5000,1.22,8.5,36.6,1391.0,7320.0,33036250.0,36600000.0,2020-11
2020,11,November,Winter,Group 4,Kathmandu,1500000,45000,1.13,7.9,33.9,1864.0,12882.0,699000000.0,579690000.0,2020-11
2020,11,November,Winter,Group 4,Lalitpur,300000,12000,1.56,10.9,46.8,2340.0,13104.0,175500000.0,157248000.0,2020-11
2020,11,November,Winter,Group 4,Bhaktapur,85000,8000,1.0,7.0,30.0,1350.0,6600.0,28687500.0,52800000.0,2020-11
2020,11,November,Winter,Group 4,Pokhara,450000,15000,1.94,13.6,58.2,2910.0,17460.0,327375000.0,261900000.0,2020-11
2020,11,November,Winter,Group 4,Chitwan,580000,18000,1.17,8.2,35.1,1474.0,8775.0,213730000.0,157950000.0,2020-11
2020,11,November,Winter,Group 4,Biratnagar,240000,11000,1.22,8.5,36.6,1757.0,9882.0,105420000.0,108702000.0,2020-11
2020,11,November,Winter,Group 4,Birgunj,190000,9500,1.33,9.3,39.9,1835.0,10374.0,87162500.0,98553000.0,2020-11
2020,11,November,Winter,Group 4,Butwal,135000,7000,2.05,14.3,61.5,2460.0,12915.0,83025000.0,90405000.0,2020-11
2020,11,November,Winter,Group 4,Dharan,130000,6500,1.43,10.0,42.9,1888.0,10296.0,61360000.0,66924000.0,2020-11
2020,11,November,Winter,Group 4,Hetauda,95000,5000,1.18,8.3,35.4,1345.0,7080.0,31943750.0,35400000.0,2020-11
2020,11,November,Winter,Group 5,Kathmandu,1500000,45000,1.48,10.4,44.4,2442.0,16872.0,915750000.0,759240000.0,2020-11
2020,11,November,Winter,Group 5,Lalitpur,300000,12000,1.76,12.3,52.8,2640.0,14784.0,198000000.0,177408000.0,2020-11
2020,11,November,Winter,Group 5,Bhaktapur,85000,8000,1.35,9.5,40.5,1822.0,8910.0,38717500.0,71280000.0,2020-11
2020,11,November,Winter,Group 5,Pokhara,450000,15000,1.47,10.3,44.1,2205.0,13230.0,248062500.0,198450000.0,2020-11
2020,11,November,Winter,Group 5,Chitwan,580000,18000,2.83,19.8,84.9,3566.0,21225.0,517070000.0,382050000.0,2020-11
2020,11,November,Winter,Group 5,Biratnagar,240000,11000,1.7,11.9,51.0,2448.0,13770.0,146880000.0,151470000.0,2020-11
2020,11,November,Winter,Group 5,Birgunj,190000,9500,1.97,13.8,59.1,2719.0,15366.0,129152500.0,145977000.0,2020-11
2020,11,November,Winter,Group 5,Butwal,135000,7000,2.0,14.0,60.0,2400.0,12600.0,81000000.0,88200000.0,2020-11
2020,11,November,Winter,Group 5,Dharan,130000,6500,1.91,13.4,57.3,2521.0,13752.0,81932500.0,89388000.0,2020-11
2020,11,November,Winter,Group 5,Hetauda,95000,5000,2.37,16.6,71.1,2702.0,14220.0,64172500.0,71100000.0,2020-11
2020,11,November,Winter,Group 6,Kathmandu,1500000,45000,2.5,17.5,75.0,4125.0,28500.0,1546875000.0,1282500000.0,2020-11
2020,11,November,Winter,Group 6,Lalitpur,300000,12000,2.05,14.3,61.5,3075.0,17220.0,230625000.0,206640000.0,2020-11
2020,11,November,Winter,Group 6,Bhaktapur,85000,8000,1.73,12.1,51.9,2336.0,11418.0,49640000.0,91344000.0,2020-11
2020,11,November,Winter,Group 6,Pokhara,450000,15000,2.84,19.9,85.2,4260.0,25560.0,479250000.0,383400000.0,2020-11
2020,11,November,Winter,Group 6,Chitwan,580000,18000,2.35,16.4,70.5,2961.0,17625.0,429345000.0,317250000.0,2020-11
2020,11,November,Winter,Group 6,Biratnagar,240000,11000,3.13,21.9,93.9,4507.0,25353.0,270420000.0,278883000.0,2020-11
2020,11,November,Winter,Group 6,Birgunj,190000,9500,1.6,11.2,48.0,2208.0,12480.0,104880000.0,118560000.0,2020-11
2020,11,November,Winter,Group 6,Butwal,135000,7000,2.63,18.4,78.9,3156.0,16569.0,106515000.0,115983000.0,2020-11
2020,11,November,Winter,Group 6,Dharan,130000,6500,3.24,22.7,97.2,4277.0,23328.0,139002500.0,151632000.0,2020-11
2020,11,November,Winter,Group 6,Hetauda,95000,5000,2.38,16.7,71.4,2713.0,14280.0,64433750.0,71400000.0,2020-11
2020,11,November,Winter,Group 7,Kathmandu,1500000,45000,2.33,16.3,69.9,3845.0,26562.0,1441875000.0,1195290000.0,2020-11
2020,11,November,Winter,Group 7,Lalitpur,300000,12000,2.59,18.1,77.7,3885.0,21756.0,291375000.0,261072000.0,2020-11
2020,11,November,Winter,Group 7,Bhaktapur,85000,8000,2.3,16.1,69.0,3105.0,15180.0,65981250.0,121440000.0,2020-11
2020,11,November,Winter,Group 7,Pokhara,450000,15000,2.51,17.6,75.3,3765.0,22590.0,423562500.0,338850000.0,2020-11
2020,11,November,Winter,Group 7,Chitwan,580000,18000,2.55,17.8,76.5,3213.0,19125.0,465885000.0,344250000.0,2020-11
2020,11,November,Winter,Group 7,Biratnagar,240000,11000,2.49,17.4,74.7,3586.0,20169.0,215160000.0,221859000.0,2020-11
2020,11,November,Winter,Group 7,Birgunj,190000,9500,3.29,23.0,98.7,4540.0,25662.0,215650000.0,243789000.0,2020-11
2020,11,November,Winter,Group 7,Butwal,135000,7000,3.03,21.2,90.9,3636.0,19089.0,122715000.0,133623000.0,2020-11
2020,11,November,Winter,Group 7,Dharan,130000,6500,2.87,20.1,86.1,3788.0,20664.0,123110000.0,134316000.0,2020-11
2020,11,November,Winter,Group 7,Hetauda,95000,5000,3.14,22.0,94.2,3580.0,18840.0,85025000.0,94200000.0,2020-11
2020,12,December,Winter,Group 1,Kathmandu,1500000,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12
2020,12,December,Winter,Group 1,Lalitpur,300000,12000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12
2020,12,December,Winter,Group 1,Bhaktapur,85000,8000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12
2020,12,December,Winter,Group 1,Pokhara,450000,15000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12
2020,12,December,Winter,Group 1,Chitwan,580000,18000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12
2020,12,December,Winter,Group 1,Biratnagar,240000,11000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12
2020,12,December,Winter,Group 1,Birgunj,190000,9500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12
2020,12,December,Winter,Group 1,Butwal,135000,7000,1.0,7.0,30.0,1200.0,6300.0,40500000.0,44100000.0,2020-12
2020,12,December,Winter,Group 1,Dharan,130000,6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12
2020,12,December,Winter,Group 1,Hetauda,95000,5000,0.05,0.4,1.5,57.0,300.0,1353750.0,1500000.0,2020-12
2020,12,December,Winter,Group 2,Kathmandu,1500000,45000,1.01,7.1,30.3,1666.0,11514.0,624750000.0,518130000.0,2020-12
2020,12,December,Winter,Group 2,Lalitpur,300000,12000,0.42,2.9,12.6,630.0,3528.0,47250000.0,42336000.0,2020-12
2020,12,December,Winter,Group 2,Bhaktapur,85000,8000,0.73,5.1,21.9,985.0,4818.0,20931250.0,38544000.0,2020-12
2020,12,December,Winter,Group 2,Pokhara,450000,15000,0.57,4.0,17.1,855.0,5130.0,96187500.0,76950000.0,2020-12
2020,12,December,Winter,Group 2,Chitwan,580000,18000,0.32,2.2,9.6,403.0,2400.0,58435000.0,43200000.0,2020-12
2020,12,December,Winter,Group 2,Biratnagar,240000,11000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12
2020,12,December,Winter,Group 2,Birgunj,190000,9500,0.78,5.5,23.4,1076.0,6084.0,51110000.0,57798000.0,2020-12
2020,12,December,Winter,Group 2,Butwal,135000,7000,0.44,3.1,13.2,528.0,2772.0,17820000.0,19404000.0,2020-12
2020,12,December,Winter,Group 2,Dharan,130000,6500,0.35,2.4,10.5,462.0,2520.0,15015000.0,16380000.0,2020-12
2020,12,December,Winter,Group 2,Hetauda,95000,5000,0.52,3.6,15.6,593.0,3120.0,14083750.0,15600000.0,2020-12
2020,12,December,Winter,Group 3,Kathmandu,1500000,45000,1.62,11.3,48.6,2673.0,18468.0,1002375000.0,831060000.0,2020-12
2020,12,December,Winter,Group 3,Lalitpur,300000,12000,1.93,13.5,57.9,2895.0,16212.0,217125000.0,194544000.0,2020-12
2020,12,December,Winter,Group 3,Bhaktapur,85000,8000,1.11,7.8,33.3,1498.0,7326.0,31832500.0,58608000.0,2020-12
2020,12,December,Winter,Group 3,Pokhara,450000,15000,0.95,6.6,28.5,1425.0,8550.0,160312500.0,128250000.0,2020-12
2020,12,December,Winter,Group 3,Chitwan,580000,18000,0.72,5.0,21.6,907.0,5400.0,131515000.0,97200000.0,2020-12
2020,12,December,Winter,Group 3,Biratnagar,240000,11000,1.43,10.0,42.9,2059.0,11583.0,123540000.0,127413000.0,2020-12
2020,12,December,Winter,Group 3,Birgunj,190000,9500,2.01,14.1,60.3,2774.0,15678.0,131765000.0,148941000.0,2020-12
2020,12,December,Winter,Group 3,Butwal,135000,7000,1.25,8.8,37.5,1500.0,7875.0,50625000.0,55125000.0,2020-12
2020,12,December,Winter,Group 3,Dharan,130000,6500,0.32,2.2,9.6,422.0,2304.0,13715000.0,14976000.0,2020-12
2020,12,December,Winter,Group 3,Hetauda,95000,5000,1.59,11.1,47.7,1813.0,9540.0,43058750.0,47700000.0,2020-12
2020,12,December,Winter,Group 4,Kathmandu,1500000,45000,1.71,12.0,51.3,2822.0,19494.0,1058250000.0,877230000.0,2020-12
2020,12,December,Winter,Group 4,Lalitpur,300000,12000,0.74,5.2,22.2,1110.0,6216.0,83250000.0,74592000.0,2020-12
2020,12,December,Winter,Group 4,Bhaktapur,85000,8000,1.5,10.5,45.0,2025.0,9900.0,43031250.0,79200000.0,2020-12
2020,12,December,Winter,Group 4,Pokhara,450000,15000,1.71,12.0,51.3,2565.0,15390.0,288562500.0,230850000.0,2020-12
2020,12,December,Winter,Group 4,Chitwan,580000,18000,1.56,10.9,46.8,1966.0,11700.0,285070000.0,210600000.0,2020-12
2020,12,December,Winter,Group 4,Biratnagar,240000,11000,1.33,9.3,39.9,1915.0,10773.0,114900000.0,118503000.0,2020-12
2020,12,December,Winter,Group 4,Birgunj,190000,9500,2.1,14.7,63.0,2898.0,16380.0,137655000.0,155610000.0,2020-12
2020,12,December,Winter,Group 4,Butwal,135000,7000,1.59,11.1,47.7,1908.0,10017.0,64395000.0,70119000.0,2020-12
2020,12,December,Winter,Group 4,Dharan,130000,6500,1.08,7.6,32.4,1426.0,7776.0,46345000.0,50544000.0,2020-12
2020,12,December,Winter,Group 4,Hetauda,95000,5000,0.9,6.3,27.0,1026.0,5400.0,24367500.0,27000000.0,2020-12
2020,12,December,Winter,Group 5,Kathmandu,1500000,45000,2.22,15.5,66.6,3663.0,25308.0,1373625000.0,1138860000.0,2020-12
2020,12,December,Winter,Group 5,Lalitpur,300000,12000,2.02,14.1,60.6,3030.0,16968.0,227250000.0,203616000.0,2020-12
2020,12,December,Winter,Group 5,Bhaktapur,85000,8000,1.86,13.0,55.8,2511.0,12276.0,53358750.0,98208000.0,2020-12
2020,12,December,Winter,Group 5,Pokhara,450000,15000,1.76,12.3,52.8,2640.0,15840.0,297000000.0,237600000.0,2020-12
